loan_id,timestamp,loan_amount,loan_tenor_months,location_branch,is_default
L02447,2025-10-06 13:56,15.20893121660128,24,Bantul,0
L02448,2025-10-06 14:07,13.824914204759475,6,Gunungkidul,0
L02449,2025-10-06 14:12,14.948678528762528,12,Sleman,0
L02450,2025-10-06 14:20,15.160329325597967,12,Sleman,0
L02451,2025-10-06 14:36,14.649307547498717,12,Bantul,0
L02452,2025-10-06 14:52,14.61964529266384,12,Magelang,0
L02453,2025-10-06 15:00,15.45042731041631,6,Sleman,0
L02454,2025-10-06 15:07,13.471282119627094,6,Bantul,0
L02455,2025-10-06 15:18,15.692446151691424,6,Sleman,0
L02456,2025-10-06 15:21,14.769081274842668,6,Bantul,0
L02457,2025-10-06 15:33,14.907681143340408,6,Bantul,0
L02458,2025-10-06 15:41,14.100166807226785,6,Bantul,0
L02459,2025-10-06 15:57,15.644260049074582,12,Bantul,0
L02460,2025-10-06 16:09,14.48219003889864,6,Bantul,0
L02461,2025-10-06 16:16,15.560214233133172,12,Gunungkidul,0
L02462,2025-10-06 16:32,14.77964395765588,24,Sleman,0
L02463,2025-10-06 16:46,13.467234529892512,24,Sleman,0
L02464,2025-10-06 16:58,14.965382340448702,12,Bantul,0
L02465,2025-10-06 17:09,15.176835511939714,6,Gunungkidul,0
L02466,2025-10-06 17:20,15.08101373849315,12,Sleman,0
L02467,2025-10-06 17:25,15.749350728442428,12,Sleman,0
L02468,2025-10-06 17:38,15.17167632704324,12,Sleman,0
L02469,2025-10-06 17:45,15.531770138053513,36,Sleman,0
L02470,2025-10-06 17:51,14.881945669437064,12,Bantul,0
L02471,2025-10-06 18:07,14.181247517528927,36,Bantul,0
L02472,2025-10-06 18:23,15.134401765468759,6,Sleman,0
L02473,2025-10-06 18:26,15.236077110397822,12,Sleman,0
L02474,2025-10-06 18:37,14.983673784593492,6,Kulon Progo,0
L02475,2025-10-06 18:45,15.517137967752666,6,Bantul,0
L02476,2025-10-06 18:55,15.72784235434101,6,Gunungkidul,0
L02477,2025-10-06 19:11,13.8403534031716,36,Sleman,0
L02478,2025-10-06 19:23,13.753279771956445,12,Bantul,0
L02479,2025-10-06 19:33,14.639788188691732,36,Sleman,0
L02480,2025-10-06 19:37,15.276143079028358,24,Sleman,0
L02481,2025-10-06 19:42,13.56218224603745,24,Sleman,0
L02482,2025-10-06 19:54,14.380089437929191,36,Sleman,0
L02483,2025-10-06 20:03,14.965623936095708,12,Gunungkidul,0
L02484,2025-10-06 20:07,14.894038159561086,24,Bantul,0
L02485,2025-10-06 20:11,15.607590475843175,24,Sleman,0
L02486,2025-10-06 20:21,15.214728054494655,12,Bantul,0
L02487,2025-10-06 20:34,15.635177952923712,12,Gunungkidul,0
L02488,2025-10-06 20:49,15.50906201940393,36,Magelang,0
L02489,2025-10-06 21:04,14.976015056875907,36,Sleman,0
L02490,2025-10-06 21:09,15.740525777664377,6,Magelang,0
L02491,2025-10-06 21:12,15.604627204678014,6,Sleman,0
L02492,2025-10-06 21:21,15.126149095780526,12,Gunungkidul,0
L02493,2025-10-06 21:26,15.612029516167368,24,Gunungkidul,0
L02494,2025-10-06 21:38,14.59040591413712,6,Kulon Progo,0
L02495,2025-10-06 21:50,14.432501053806714,24,Bantul,0
L02496,2025-10-06 22:02,15.546323093022181,12,Gunungkidul,0
L02497,2025-10-06 22:11,15.543432771221964,36,Bantul,0
L02498,2025-10-06 22:16,14.478312442077176,24,Sleman,0
L02499,2025-10-06 22:26,15.50206153701508,12,Gunungkidul,0
L02500,2025-10-06 22:33,15.15076553982586,12,Gunungkidul,0
L02501,2025-10-06 22:48,15.233997870266325,24,Bantul,0
L02502,2025-10-06 22:51,15.607873844857746,6,Gunungkidul,0
L02503,2025-10-06 23:03,14.247574103700433,12,Bantul,0
L02504,2025-10-06 23:17,14.95484595626369,36,Gunungkidul,0
L02505,2025-10-06 23:29,14.684422848718928,12,Bantul,0
L02506,2025-10-06 23:44,15.231450125359764,36,Bantul,0
L02507,2025-10-06 23:59,14.238442233571071,12,Sleman,0
L02508,2025-10-07 00:10,14.060083647730838,12,Sleman,0
L02509,2025-10-07 00:16,15.429945365099503,36,Bantul,0
L02510,2025-10-07 00:33,13.669086120375969,24,Gunungkidul,0
L02511,2025-10-07 00:36,14.982459769698869,36,Sleman,0
L02512,2025-10-07 00:40,15.748601317207195,24,Sleman,0
L02513,2025-10-07 00:52,15.760401330488973,6,Sleman,0
L02514,2025-10-07 01:04,14.324026716968307,12,Gunungkidul,0
L02515,2025-10-07 01:08,15.691315175940142,24,Gunungkidul,0
L02516,2025-10-07 01:14,14.801726153552337,24,Sleman,0
L02517,2025-10-07 01:21,14.398114370616787,24,Bantul,0
L02518,2025-10-07 01:29,15.14535413716662,12,Gunungkidul,0
L02519,2025-10-07 01:46,15.116946676980524,12,Sleman,0
L02520,2025-10-07 01:49,14.891899732319583,24,Sleman,0
L02521,2025-10-07 02:03,15.00234859708311,12,Sleman,0
L02522,2025-10-07 02:08,13.940118252567755,12,Sleman,0
L02523,2025-10-07 02:12,14.610344363703542,36,Sleman,0
L02524,2025-10-07 02:20,14.392091337467726,12,Sleman,0
L02525,2025-10-07 02:23,15.696377220313122,6,Magelang,0
L02526,2025-10-07 02:34,15.125844077581574,12,Bantul,0
L02527,2025-10-07 02:40,15.21428373379444,6,Sleman,0
L02528,2025-10-07 02:50,15.025130686097034,24,Sleman,0
L02529,2025-10-07 02:57,15.64812338122087,36,Sleman,0
L02530,2025-10-07 03:14,15.553914959687761,24,Sleman,0
L02531,2025-10-07 03:30,15.421356828166452,24,Sleman,0
L02532,2025-10-07 03:44,14.74239379069392,24,Sleman,0
L02533,2025-10-07 04:01,14.733692699993975,12,Bantul,0
L02534,2025-10-07 04:04,15.704404148663892,12,Bantul,0
L02535,2025-10-07 04:09,15.694280251403516,12,Gunungkidul,0
L02536,2025-10-07 04:12,14.66492104233196,12,Sleman,0
L02537,2025-10-07 04:17,14.803908719383395,6,Sleman,0
L02538,2025-10-07 04:33,14.791368223087701,24,Sleman,0
L02539,2025-10-07 04:48,15.537794717922411,6,Sleman,0
L02540,2025-10-07 04:58,15.713210924396199,6,Sleman,0
L02541,2025-10-07 05:10,15.651216256205503,12,Sleman,0
L02542,2025-10-07 05:27,15.601108081338392,36,Kulon Progo,0
L02543,2025-10-07 05:35,14.832462943113388,12,Bantul,0
L02544,2025-10-07 05:38,14.755631872451113,24,Gunungkidul,0
L02545,2025-10-07 05:47,15.652623658319749,12,Bantul,0
L02546,2025-10-07 06:03,14.936976696563647,6,Gunungkidul,0
L02547,2025-10-07 06:13,14.457229171829889,6,Sleman,0
L02548,2025-10-07 06:26,15.603043106336044,6,Sleman,0
L02549,2025-10-07 06:37,15.101253653754233,12,Bantul,0
L02550,2025-10-07 06:47,13.873385048693294,12,Kulon Progo,0
L02551,2025-10-07 06:55,15.66003782563095,12,Gunungkidul,0
L02552,2025-10-07 07:02,14.697374220792335,6,Sleman,0
L02553,2025-10-07 07:12,14.73516283351427,12,Magelang,0
L02554,2025-10-07 07:22,15.190520235878733,6,Bantul,0
L02555,2025-10-07 07:35,14.629309987382168,24,Bantul,0
L02556,2025-10-07 07:48,15.588406219067489,12,Sleman,0
L02557,2025-10-07 08:00,15.42408810038622,12,Bantul,0
L02558,2025-10-07 08:06,15.243428752046036,24,Bantul,0
L02559,2025-10-07 08:15,14.403607730209554,12,Gunungkidul,0
L02560,2025-10-07 08:30,15.119391048257238,6,Kulon Progo,0
L02561,2025-10-07 08:38,14.635484643716758,12,Gunungkidul,0
L02562,2025-10-07 08:53,15.725610685126286,36,Sleman,0
L02563,2025-10-07 09:04,15.54760795239551,24,Sleman,0
L02564,2025-10-07 09:16,14.04397433176348,12,Bantul,0
L02565,2025-10-07 09:27,15.184720304642177,12,Sleman,0
L02566,2025-10-07 09:37,15.532982628686252,12,Bantul,0
L02567,2025-10-07 09:45,15.176857042666754,6,Sleman,0
L02568,2025-10-07 10:01,14.097471546178323,36,Sleman,0
L02569,2025-10-07 10:10,14.158177851248398,6,Sleman,0
L02570,2025-10-07 10:18,15.47628377390353,6,Gunungkidul,0
L02571,2025-10-07 10:25,15.178031302837267,6,Bantul,0
L02572,2025-10-07 10:37,15.20929752924428,24,Sleman,0
L02573,2025-10-07 10:40,14.62852571030109,12,Sleman,0
L02574,2025-10-07 10:49,14.613108290290455,6,Sleman,0
L02575,2025-10-07 11:06,14.961979877155304,12,Gunungkidul,0
L02576,2025-10-07 11:13,15.209696696926674,6,Sleman,0
L02577,2025-10-07 11:16,15.081572981062614,6,Sleman,0
L02578,2025-10-07 11:32,15.64267014989379,36,Sleman,0
L02579,2025-10-07 11:47,14.362918417160502,24,Sleman,0
L02580,2025-10-07 11:53,15.087850357957747,12,Bantul,0
L02581,2025-10-07 12:07,14.523161055126163,12,Gunungkidul,0
L02582,2025-10-07 12:19,13.204424354693154,12,Gunungkidul,0
L02583,2025-10-07 12:27,14.977350508969854,24,Sleman,0
L02584,2025-10-07 12:34,13.673874410363224,6,Sleman,0
L02585,2025-10-07 12:49,17.33345856104511,36,Gunungkidul,1
L02586,2025-10-07 13:01,15.344202732323534,12,Sleman,0
L02587,2025-10-07 13:15,14.894907746708192,12,Sleman,0
L02588,2025-10-07 13:29,15.406082827994716,6,Sleman,0
L02589,2025-10-07 13:32,14.698182043138534,24,Sleman,0
L02590,2025-10-07 13:41,14.950627374291429,36,Sleman,0
L02591,2025-10-07 13:57,15.63820797506257,6,Bantul,0
L02592,2025-10-07 14:06,14.546951579956895,6,Gunungkidul,0
L02593,2025-10-07 14:13,15.138855268356552,24,Bantul,0
L02594,2025-10-07 14:23,15.455241566087283,24,Sleman,0
L02595,2025-10-07 14:40,14.863950327450368,12,Bantul,0
L02596,2025-10-07 14:51,14.722578086563917,36,Sleman,0
L02597,2025-10-07 15:03,15.431992006356335,24,Sleman,0
L02598,2025-10-07 15:13,13.796405207514082,6,Bantul,0
L02599,2025-10-07 15:16,14.615706927570226,6,Sleman,0
L02600,2025-10-07 15:21,14.966863609598327,6,Bantul,0
L02601,2025-10-07 15:38,14.464104311694841,24,Sleman,0
L02602,2025-10-07 15:49,15.202904564252737,12,Sleman,0
L02603,2025-10-07 15:54,15.325350209903247,36,Bantul,0
L02604,2025-10-07 16:08,15.728984288408638,24,Bantul,0
L02605,2025-10-07 16:15,15.29967205436255,24,Gunungkidul,0
L02606,2025-10-07 16:28,15.285558118974746,6,Sleman,0
L02607,2025-10-07 16:44,15.467648508290667,6,Magelang,0
L02608,2025-10-07 16:56,14.432899713473976,36,Sleman,0
L02609,2025-10-07 17:11,15.084633540077707,12,Magelang,0
L02610,2025-10-07 17:19,15.592031000810803,36,Sleman,0
L02611,2025-10-07 17:35,14.311011354108528,12,Magelang,0
L02612,2025-10-07 17:45,14.68874054117719,12,Magelang,0
L02613,2025-10-07 18:00,14.472845051447278,12,Sleman,0
L02614,2025-10-07 18:14,15.722874246506898,6,Sleman,0
L02615,2025-10-07 18:31,14.845879694035979,12,Bantul,0
L02616,2025-10-07 18:36,14.776594907013797,36,Sleman,0
L02617,2025-10-07 18:46,15.573305887351152,12,Sleman,0
L02618,2025-10-07 18:56,15.673661050138376,12,Magelang,0
L02619,2025-10-07 19:05,13.18513533909418,24,Gunungkidul,0
L02620,2025-10-07 19:14,15.642186780043536,24,Gunungkidul,0
L02621,2025-10-07 19:22,15.44408872150913,24,Gunungkidul,0
L02622,2025-10-07 19:34,15.62641116124028,12,Bantul,0
L02623,2025-10-07 19:43,13.877474517761156,12,Gunungkidul,0
L02624,2025-10-07 19:56,13.535803268896412,12,Gunungkidul,0
L02625,2025-10-07 19:59,14.80236338278644,36,Sleman,0
L02626,2025-10-07 20:05,15.611287778542533,36,Sleman,0
L02627,2025-10-07 20:20,15.134721562598177,12,Bantul,0
L02628,2025-10-07 20:25,15.461945752020267,12,Gunungkidul,0
L02629,2025-10-07 20:38,14.554150567692771,36,Sleman,0
L02630,2025-10-07 20:43,14.798689174060058,6,Sleman,0
L02631,2025-10-07 20:53,15.641091414543826,6,Magelang,0
L02632,2025-10-07 21:05,15.119954745594658,12,Sleman,0
L02633,2025-10-07 21:18,15.53248074607728,24,Bantul,0
L02634,2025-10-07 21:29,15.354407544149867,6,Gunungkidul,0
L02635,2025-10-07 21:44,14.310940676788242,12,Sleman,0
L02636,2025-10-07 21:49,15.70756639165467,24,Bantul,0
L02637,2025-10-07 21:54,15.71016921626953,24,Bantul,0
L02638,2025-10-07 22:05,15.533004350296176,6,Sleman,0
L02639,2025-10-07 22:17,15.082949871528298,6,Bantul,0
L02640,2025-10-07 22:31,15.004954832458916,24,Bantul,0
L02641,2025-10-07 22:38,14.705538214717077,6,Bantul,0
L02642,2025-10-07 22:43,15.362058722620015,6,Sleman,0
L02643,2025-10-07 22:50,14.737864869128535,36,Gunungkidul,0
L02644,2025-10-07 22:56,14.350927911183323,12,Gunungkidul,0
L02645,2025-10-07 23:05,13.704009002438571,12,Gunungkidul,0
L02646,2025-10-07 23:11,14.995895134642229,12,Bantul,0
L02647,2025-10-07 23:15,15.573341578603205,24,Gunungkidul,0
L02648,2025-10-07 23:27,15.546007733356301,12,Gunungkidul,0
L02649,2025-10-07 23:31,15.610783348245828,24,Magelang,0
L02650,2025-10-07 23:47,15.306803019077368,24,Gunungkidul,0
L02651,2025-10-07 23:59,15.630278295241249,6,Sleman,0
L02652,2025-10-08 00:02,15.536690182844096,12,Sleman,0
L02653,2025-10-08 00:07,15.563567324914864,12,Bantul,0
L02654,2025-10-08 00:22,15.154138985230945,24,Gunungkidul,0
L02655,2025-10-08 00:38,13.86926457229564,24,Gunungkidul,0
L02656,2025-10-08 00:47,14.90438660286094,24,Sleman,0
L02657,2025-10-08 01:03,15.60840771311554,12,Bantul,0
L02658,2025-10-08 01:18,15.488207360657464,12,Bantul,0
L02659,2025-10-08 01:30,13.27336281155403,24,Bantul,0
L02660,2025-10-08 01:45,13.919336196300328,12,Bantul,0
L02661,2025-10-08 02:01,15.380090216130075,36,Gunungkidul,0
L02662,2025-10-08 02:13,15.741355745316746,12,Gunungkidul,0
L02663,2025-10-08 02:19,15.474546308311538,12,Bantul,0
L02664,2025-10-08 02:25,15.712294986557438,24,Sleman,0
L02665,2025-10-08 02:31,13.744694239293242,24,Bantul,0
L02666,2025-10-08 02:34,15.643665599544637,12,Sleman,0
L02667,2025-10-08 02:48,14.103574057663433,12,Bantul,0
L02668,2025-10-08 02:53,15.647741240195941,12,Sleman,0
L02669,2025-10-08 03:03,15.737228565601196,12,Sleman,0
L02670,2025-10-08 03:10,15.156249081337489,12,Bantul,0
L02671,2025-10-08 03:25,15.192131784808476,24,Bantul,0
L02672,2025-10-08 03:39,15.133699510828059,6,Magelang,0
L02673,2025-10-08 03:48,15.225533164382817,24,Bantul,0
L02674,2025-10-08 04:01,15.57861932084021,6,Bantul,0
L02675,2025-10-08 04:05,14.661228599666266,24,Gunungkidul,0
L02676,2025-10-08 04:15,14.666160508101452,6,Sleman,0
L02677,2025-10-08 04:19,15.731701137569974,12,Sleman,0
L02678,2025-10-08 04:22,15.611335086963148,12,Sleman,0
L02679,2025-10-08 04:29,15.20478995941495,12,Bantul,0
L02680,2025-10-08 04:33,14.406471069770445,12,Bantul,0
L02681,2025-10-08 04:40,15.719241541959885,12,Gunungkidul,0
L02682,2025-10-08 04:56,15.642347231961454,12,Bantul,0
L02683,2025-10-08 05:10,14.78411210637469,36,Sleman,0
L02684,2025-10-08 05:23,15.206059356118876,6,Gunungkidul,0
L02685,2025-10-08 05:33,14.986775856079113,12,Sleman,0
L02686,2025-10-08 05:49,15.604076934694193,12,Gunungkidul,0
L02687,2025-10-08 06:02,15.418320352878144,24,Bantul,0
L02688,2025-10-08 06:13,15.125309599482925,12,Bantul,0
L02689,2025-10-08 06:18,15.731229210383436,12,Gunungkidul,0
L02690,2025-10-08 06:21,15.309494969268249,24,Sleman,0
L02691,2025-10-08 06:37,15.109237499471902,12,Bantul,0
L02692,2025-10-08 06:51,15.691015103402481,24,Kulon Progo,0
L02693,2025-10-08 06:55,15.046205815797913,6,Sleman,0
L02694,2025-10-08 07:12,14.984388685330448,12,Gunungkidul,0
L02695,2025-10-08 07:23,14.922596510191106,12,Bantul,0
L02696,2025-10-08 07:33,14.47399486263203,6,Kulon Progo,0
L02697,2025-10-08 07:41,14.655018296850788,12,Sleman,0
L02698,2025-10-08 07:45,13.902947094560748,6,Gunungkidul,0
L02699,2025-10-08 07:58,15.470488023718959,12,Bantul,0
L02700,2025-10-08 08:10,15.282200795155632,36,Sleman,0
L02701,2025-10-08 08:15,15.696766979245986,36,Bantul,0
L02702,2025-10-08 08:29,15.313358368878337,12,Kulon Progo,0
L02703,2025-10-08 08:40,13.837830602141223,6,Bantul,0
L02704,2025-10-08 08:55,15.327243906342574,36,Sleman,0
L02705,2025-10-08 09:10,14.309670680504354,12,Sleman,0
L02706,2025-10-08 09:24,13.516538324153831,12,Sleman,0
L02707,2025-10-08 09:36,15.385565648106116,24,Sleman,0
L02708,2025-10-08 09:53,13.427198983163889,12,Bantul,0
L02709,2025-10-08 10:00,14.96580944699833,12,Sleman,0
L02710,2025-10-08 10:08,15.659263151641687,24,Gunungkidul,0
L02711,2025-10-08 10:24,14.587719811686712,12,Gunungkidul,0
L02712,2025-10-08 10:38,15.429092472150165,24,Bantul,0
L02713,2025-10-08 10:52,14.896697232001838,36,Sleman,0
L02714,2025-10-08 11:05,14.02784550621507,12,Bantul,0
L02715,2025-10-08 11:12,14.392486216182464,24,Bantul,0
L02716,2025-10-08 11:20,13.800539042034128,12,Sleman,0
L02717,2025-10-08 11:23,14.208168672173262,36,Gunungkidul,0
L02718,2025-10-08 11:39,14.2551007261016,12,Bantul,0
L02719,2025-10-08 11:47,15.646691681694007,6,Magelang,0
L02720,2025-10-08 11:53,15.563835943580253,24,Bantul,0
L02721,2025-10-08 12:04,14.84398503423638,36,Sleman,0
L02722,2025-10-08 12:17,15.464180721946626,24,Bantul,0
L02723,2025-10-08 12:27,14.418822195511112,24,Sleman,0
L02724,2025-10-08 12:36,15.352645698658725,36,Sleman,0
L02725,2025-10-08 12:42,14.411970060404574,12,Sleman,0
L02726,2025-10-08 12:49,15.355628616887198,24,Sleman,0
L02727,2025-10-08 13:05,14.853929007015973,6,Sleman,0
L02728,2025-10-08 13:09,15.620956110698097,6,Bantul,0
L02729,2025-10-08 13:20,15.595175515893036,12,Bantul,0
L02730,2025-10-08 13:23,14.796645514243995,36,Sleman,0
L02731,2025-10-08 13:33,16.66862427540442,24,Kulon Progo,1
L02732,2025-10-08 13:39,14.768902836065868,12,Kulon Progo,0
L02733,2025-10-08 13:55,14.662572104717324,6,Bantul,0
L02734,2025-10-08 14:08,14.998854543792051,6,Gunungkidul,0
L02735,2025-10-08 14:24,15.25846286048645,12,Gunungkidul,0
L02736,2025-10-08 14:34,15.75178803285105,6,Bantul,0
L02737,2025-10-08 14:43,13.718703358184491,24,Sleman,0
L02738,2025-10-08 14:57,15.228165408287412,24,Sleman,0
L02739,2025-10-08 15:04,14.295202726372981,12,Sleman,0
L02740,2025-10-08 15:21,15.215426226422805,12,Sleman,0
L02741,2025-10-08 15:32,15.35010767594982,24,Gunungkidul,0
L02742,2025-10-08 15:37,15.566857670981067,12,Sleman,0
L02743,2025-10-08 15:48,15.236202964153268,6,Gunungkidul,0
L02744,2025-10-08 15:56,14.320772734417309,12,Bantul,0
L02745,2025-10-08 16:11,15.677853677164432,12,Bantul,0
L02746,2025-10-08 16:17,14.958173862248216,12,Sleman,0
L02747,2025-10-08 16:30,15.101139751893832,12,Gunungkidul,0
L02748,2025-10-08 16:41,15.356424631755463,24,Sleman,0
L02749,2025-10-08 16:45,14.614084751971019,12,Bantul,0
L02750,2025-10-08 16:59,15.750231049947407,12,Sleman,0
L02751,2025-10-08 17:03,13.579322293129255,12,Gunungkidul,0
L02752,2025-10-08 17:09,14.223674022232732,24,Bantul,0
L02753,2025-10-08 17:16,15.752206961963338,6,Bantul,0
L02754,2025-10-08 17:30,15.050451365316512,6,Sleman,0
L02755,2025-10-08 17:35,15.657027183991111,24,Bantul,0
L02756,2025-10-08 17:38,15.669662810379908,12,Sleman,0
L02757,2025-10-08 17:43,15.752453190189316,6,Bantul,0
L02758,2025-10-08 17:55,15.467232180092296,12,Sleman,0
L02759,2025-10-08 18:06,15.413134357782505,12,Gunungkidul,0
L02760,2025-10-08 18:21,15.317267932235051,6,Sleman,0
L02761,2025-10-08 18:24,15.413191426421523,24,Bantul,0
L02762,2025-10-08 18:40,14.590792870934077,12,Sleman,0
L02763,2025-10-08 18:53,15.573151555439464,6,Gunungkidul,0
L02764,2025-10-08 19:01,14.356013423559506,24,Sleman,0
L02765,2025-10-08 19:12,15.101127586850692,12,Magelang,0
L02766,2025-10-08 19:16,14.89132493795638,36,Sleman,0
L02767,2025-10-08 19:28,15.511041025400335,12,Bantul,0
L02768,2025-10-08 19:38,14.584786025609516,12,Magelang,0
L02769,2025-10-08 19:54,14.426602423581363,24,Gunungkidul,0
L02770,2025-10-08 20:03,15.565595933627664,36,Sleman,0
L02771,2025-10-08 20:18,15.114223197660884,24,Kulon Progo,0
L02772,2025-10-08 20:30,15.461198043313399,12,Sleman,0
L02773,2025-10-08 20:46,15.642114833863111,24,Bantul,0
L02774,2025-10-08 20:57,15.595330365598887,6,Gunungkidul,0
L02775,2025-10-08 21:00,14.94678040264399,24,Sleman,0
L02776,2025-10-08 21:05,14.293008534305548,12,Gunungkidul,0
L02777,2025-10-08 21:08,15.72358754505747,12,Bantul,0
L02778,2025-10-08 21:11,14.7377042331369,6,Gunungkidul,0
L02779,2025-10-08 21:16,15.520233195333272,12,Sleman,0
L02780,2025-10-08 21:33,15.519455600571913,6,Gunungkidul,0
L02781,2025-10-08 21:38,15.032569365838574,12,Bantul,0
L02782,2025-10-08 21:47,14.26215919523117,6,Bantul,0
L02783,2025-10-08 22:04,15.08776434044122,24,Sleman,0
L02784,2025-10-08 22:15,14.184611083625272,12,Sleman,0
L02785,2025-10-08 22:24,14.841158886513949,6,Sleman,0
L02786,2025-10-08 22:27,14.91074481416647,24,Sleman,0
L02787,2025-10-08 22:32,15.168464761521454,6,Bantul,0
L02788,2025-10-08 22:37,14.353079373372433,12,Gunungkidul,0
L02789,2025-10-08 22:49,15.606944640926626,36,Sleman,0
L02790,2025-10-08 22:59,13.828296468718536,24,Magelang,0
L02791,2025-10-08 23:11,15.74799845888792,12,Sleman,0
L02792,2025-10-08 23:20,14.74492874649593,12,Bantul,0
L02793,2025-10-08 23:31,15.118957678214628,6,Gunungkidul,0
L02794,2025-10-08 23:37,15.638671305788668,12,Bantul,0
L02795,2025-10-08 23:40,15.374181984591234,12,Bantul,0
L02796,2025-10-08 23:55,13.673330444167911,12,Sleman,0
L02797,2025-10-09 00:04,15.303143482524527,36,Bantul,0
L02798,2025-10-09 00:20,15.245746203557136,24,Kulon Progo,0
L02799,2025-10-09 00:26,15.696830679793695,12,Sleman,0
L02800,2025-10-09 00:33,15.240911683437837,24,Gunungkidul,0
L02801,2025-10-09 00:41,15.75407810166426,24,Gunungkidul,0
L02802,2025-10-09 00:54,15.189343598332869,12,Gunungkidul,0
L02803,2025-10-09 00:58,14.375210342371894,24,Sleman,0
L02804,2025-10-09 01:03,15.146769632167286,12,Bantul,0
L02805,2025-10-09 01:08,15.681610508028099,24,Sleman,0
L02806,2025-10-09 01:12,13.324549651070134,6,Bantul,0
L02807,2025-10-09 01:20,14.94464235229912,12,Gunungkidul,0
L02808,2025-10-09 01:25,13.60285308505399,12,Sleman,0
L02809,2025-10-09 01:38,15.602655228703977,6,Magelang,0
L02810,2025-10-09 01:43,15.156505729366534,12,Bantul,0
L02811,2025-10-09 01:46,15.45545497876438,36,Bantul,0
L02812,2025-10-09 01:56,15.731552046777011,24,Gunungkidul,0
L02813,2025-10-09 02:01,15.592112733607047,6,Gunungkidul,0
L02814,2025-10-09 02:07,14.963497919074696,6,Kulon Progo,0
L02815,2025-10-09 02:18,15.699040920802881,12,Bantul,0
L02816,2025-10-09 02:24,15.088110887046172,6,Bantul,0
L02817,2025-10-09 02:28,15.741346271358289,6,Sleman,0
L02818,2025-10-09 02:34,15.744624871932528,6,Gunungkidul,0
L02819,2025-10-09 02:50,14.47852425118282,12,Bantul,0
L02820,2025-10-09 03:02,15.531870606092674,6,Sleman,0
L02821,2025-10-09 03:10,15.432184626159001,6,Magelang,0
L02822,2025-10-09 03:26,15.521297201630512,24,Bantul,0
L02823,2025-10-09 03:38,14.279521894230225,36,Gunungkidul,0
L02824,2025-10-09 03:45,15.145441160010702,24,Bantul,0
L02825,2025-10-09 03:49,14.210598677547162,6,Sleman,0
