transaction_id,timestamp,amount,merchant_category,location,is_international,transaction_frequency_24h,device_risk_score,is_fraud
H04850,2025-10-02 06:12,10.940011648890817,e-commerce,Online,0,3,0.2352444854570546,0
H04851,2025-10-02 06:17,12.49455439815252,e-commerce,Online,0,1,0.2216206116520298,0
H04852,2025-10-02 06:21,11.759973025325825,travel,Online,0,3,0.08706958690705903,0
H04853,2025-10-02 06:27,11.6084901578379,e-commerce,Bandung,0,1,0.11231619929367127,0
H04854,2025-10-02 06:32,11.482682728899254,subscription,Online,0,2,0.17983345081556945,0
H04855,2025-10-02 06:35,12.206202637080906,subscription,Online,0,1,0.07096183191897419,0
H04856,2025-10-02 06:37,11.906999271191623,retail,Online,0,1,0.19608551561629636,0
H04857,2025-10-02 06:41,11.772678631178037,e-commerce,Online,0,2,0.1721712200555216,0
H04858,2025-10-02 06:46,12.290877840689351,subscription,Online,0,2,0.15097032046441797,0
H04859,2025-10-02 06:47,12.411561261605662,e-commerce,Online,0,5,0.9853636769240869,1
H04860,2025-10-02 06:53,13.274156995829324,e-commerce,Online,0,1,0.18315066890210557,0
H04861,2025-10-02 06:56,12.903089827963402,e-commerce,Online,0,2,0.03599983482562883,0
H04862,2025-10-02 06:58,12.952900393672122,travel,Online,0,1,0.027555380356841006,0
H04863,2025-10-02 07:03,12.965576225135939,subscription,Jakarta,0,3,0.2134327246959987,0
H04864,2025-10-02 07:09,11.29126830842378,subscription,Bandung,0,1,0.09482913566580939,0
H04865,2025-10-02 07:13,12.680895891740649,e-commerce,Online,0,3,0.07265265702502535,0
H04866,2025-10-02 07:19,12.858530635251064,e-commerce,Online,0,1,0.1478737568213522,0
H04867,2025-10-02 07:22,13.247163513302775,e-commerce,Online,0,2,0.17365566650501052,0
H04868,2025-10-02 07:28,12.578208451989477,e-commerce,Online,0,1,0.14835748312015737,0
H04869,2025-10-02 07:30,12.209152896681966,e-commerce,Online,0,3,0.1852739152536972,0
H04870,2025-10-02 07:36,13.049194656323877,e-commerce,Online,0,1,0.12993143748936245,0
H04871,2025-10-02 07:39,11.928809441015604,e-commerce,Online,0,3,0.22276067679148773,0
H04872,2025-10-02 07:43,13.192189768084289,travel,Online,0,3,0.1764834602454276,0
H04873,2025-10-02 07:45,12.413858874523342,subscription,Online,0,2,0.13496295631367294,0
H04874,2025-10-02 07:47,11.360566512373978,travel,Online,0,2,0.20205074974114046,0
H04875,2025-10-02 07:52,12.404119902785611,travel,Online,0,2,0.02328832998299351,0
H04876,2025-10-02 07:57,13.286118642324407,e-commerce,Jakarta,0,2,0.24292343201263936,0
H04877,2025-10-02 08:03,12.57055949690978,retail,Online,0,2,0.09132704393212193,0
H04878,2025-10-02 08:05,11.312619147558776,subscription,Online,0,1,0.04289926204713064,0
H04879,2025-10-02 08:11,12.44903843179147,travel,Online,0,1,0.09806192934017656,0
H04880,2025-10-02 08:17,13.02321905666671,retail,Online,0,3,0.18629388083368423,0
H04881,2025-10-02 08:21,11.288092988224056,travel,Online,0,3,0.05034935350158938,0
H04882,2025-10-02 08:23,13.211697554603598,subscription,Online,0,1,0.09619142785945692,0
H04883,2025-10-02 08:27,13.047902727682569,e-commerce,Online,0,3,0.08284455734596981,0
H04884,2025-10-02 08:30,13.046445152346461,e-commerce,Online,0,1,0.023131535088626632,0
H04885,2025-10-02 08:36,13.047851015803907,retail,Online,0,2,0.05478148094903913,0
H04886,2025-10-02 08:42,11.797615565935955,e-commerce,Online,0,2,0.13442945968413986,0
H04887,2025-10-02 08:44,13.10396720059282,e-commerce,Online,0,3,0.04136222160984067,0
H04888,2025-10-02 08:47,12.010033430407972,e-commerce,Online,0,3,0.22522341713106311,0
H04889,2025-10-02 08:52,11.809527634796568,e-commerce,Online,0,3,0.046134202144655606,0
H04890,2025-10-02 08:58,11.193394904278781,subscription,Online,0,3,0.045887544236386205,0
H04891,2025-10-02 09:03,11.766644776976557,travel,Online,0,2,0.09332022595016132,0
H04892,2025-10-02 09:08,11.7125137566629,e-commerce,Online,0,2,0.16161411691871905,0
H04893,2025-10-02 09:11,13.192424744513131,e-commerce,Online,0,2,0.188050216985425,0
H04894,2025-10-02 09:15,11.333320215670502,e-commerce,Online,0,2,0.06376535992669423,0
H04895,2025-10-02 09:17,12.914120753778974,subscription,Online,0,2,0.06355050806622832,0
H04896,2025-10-02 09:20,11.28353745755869,e-commerce,Online,0,1,0.07668669100201689,0
H04897,2025-10-02 09:24,13.268518751214222,e-commerce,Online,0,1,0.224857393008978,0
H04898,2025-10-02 09:30,12.791528819168077,e-commerce,Online,0,2,0.12947819616214623,0
H04899,2025-10-02 09:34,12.716116964156779,e-commerce,Bandung,0,1,0.2039455613156156,0
H04900,2025-10-02 09:38,11.431563554197458,e-commerce,Online,0,2,0.21819463081420748,0
H04901,2025-10-02 09:40,13.1758700205274,subscription,Jakarta,0,3,0.17109696821881484,0
H04902,2025-10-02 09:43,12.555968664387999,retail,Online,0,1,0.12511819118220532,0
H04903,2025-10-02 09:45,11.752084087681121,e-commerce,Online,0,1,0.23444418854773402,0
H04904,2025-10-02 09:47,12.99524565884468,e-commerce,Online,0,1,0.05445590972257254,0
H04905,2025-10-02 09:49,13.252022281614977,retail,Online,0,3,0.06292815172614416,0
H04906,2025-10-02 09:53,10.973786096889631,retail,Online,0,3,0.13369734761091753,0
H04907,2025-10-02 09:56,11.989265228454475,travel,Online,0,3,0.0776877414232839,0
H04908,2025-10-02 09:59,12.902671362678705,e-commerce,Online,0,1,0.20540839733074331,0
H04909,2025-10-02 10:03,11.341247068274754,e-commerce,Online,0,2,0.09196839448544727,0
H04910,2025-10-02 10:07,13.05291040008492,retail,Online,0,1,0.22287589646192085,0
H04911,2025-10-02 10:11,12.86253509461534,e-commerce,Online,0,1,0.19570785649125788,0
H04912,2025-10-02 10:15,12.75178943114613,e-commerce,Online,0,3,0.18698075072544745,0
H04913,2025-10-02 10:21,12.347572207803873,e-commerce,Online,0,3,0.14861463228672922,0
H04914,2025-10-02 10:25,12.649398568189547,e-commerce,Jakarta,0,3,0.23664263933115684,0
H04915,2025-10-02 10:29,11.466190188073055,e-commerce,Online,0,2,0.22398580996764691,0
H04916,2025-10-02 10:32,13.021355597056706,subscription,Online,0,2,0.07503397124110275,0
H04917,2025-10-02 10:34,12.868152186125222,e-commerce,Online,0,3,0.022707781482560026,0
H04918,2025-10-02 10:36,12.740672411441174,e-commerce,Online,0,2,0.21922202973907545,0
H04919,2025-10-02 10:41,13.083433342000177,e-commerce,Online,0,2,0.025923642765595833,0
H04920,2025-10-02 10:44,12.707169093986307,travel,Online,0,1,0.16690434357739928,0
H04921,2025-10-02 10:47,12.512461156447339,travel,Online,0,3,0.21009180476969214,0
H04922,2025-10-02 10:51,13.104199406776658,e-commerce,Online,0,3,0.02293900645193456,0
H04923,2025-10-02 10:56,13.243117993538872,e-commerce,Online,0,2,0.07455376485474531,0
H04924,2025-10-02 11:00,13.143451452667954,retail,Online,0,1,0.20535745620520832,0
H04925,2025-10-02 11:04,12.71016364252005,e-commerce,Online,0,3,0.18577314098511774,0
H04926,2025-10-02 11:07,12.439685205042386,e-commerce,Online,0,3,0.08440867317898039,0
H04927,2025-10-02 11:13,11.711062954574023,e-commerce,Online,0,2,0.09140481421368508,0
H04928,2025-10-02 11:17,12.537223606385837,e-commerce,Online,0,1,0.23729108724184655,0
H04929,2025-10-02 11:19,13.137068721873995,travel,Online,0,3,0.05268778251578894,0
H04930,2025-10-02 11:23,13.103015406736159,e-commerce,Online,0,2,0.13057531965193112,0
H04931,2025-10-02 11:26,11.699919422412943,e-commerce,Online,0,3,0.1128862157150873,0
H04932,2025-10-02 11:31,12.764768010005854,subscription,Jakarta,0,2,0.13623157592193602,0
H04933,2025-10-02 11:36,12.943260634665709,e-commerce,Online,0,2,0.11721180365433642,0
H04934,2025-10-02 11:40,12.966289516115221,travel,Online,0,1,0.06721686034818473,0
H04935,2025-10-02 11:45,13.183371925511633,e-commerce,Online,0,2,0.20341564627240188,0
H04936,2025-10-02 11:51,11.42242072054439,e-commerce,Online,0,2,0.15593288216716297,0
H04937,2025-10-02 11:55,12.63015994593309,retail,Online,0,1,0.14698606895878497,0
H04938,2025-10-02 12:01,11.537159435815186,e-commerce,Online,0,3,0.23661174613656938,0
H04939,2025-10-02 12:05,13.014169963989227,e-commerce,Online,0,2,0.17343905084786707,0
H04940,2025-10-02 12:11,12.744000658966899,subscription,Online,0,1,0.12529324620186982,0
H04941,2025-10-02 12:17,12.570316373818835,e-commerce,Online,0,3,0.20976316800142278,0
H04942,2025-10-02 12:18,12.345847631298527,e-commerce,Online,0,6,0.7862265569322732,1
H04943,2025-10-02 12:24,13.152762603090165,e-commerce,Bandung,0,2,0.06314377547499049,0
H04944,2025-10-02 12:27,12.319843197485444,subscription,Online,0,1,0.1107743182955065,0
H04945,2025-10-02 12:33,13.119561455685307,subscription,Online,0,1,0.18941894921966154,0
H04946,2025-10-02 12:38,13.26793104260397,e-commerce,Online,0,2,0.17845589297196404,0
H04947,2025-10-02 12:43,11.27150337434748,subscription,Online,0,2,0.05992663022332462,0
H04948,2025-10-02 12:48,13.056605980405957,retail,Online,0,2,0.12683652592628356,0
H04949,2025-10-02 12:54,11.640262713431424,retail,Online,0,3,0.12187427287789641,0
H04950,2025-10-02 12:58,13.081420542249806,subscription,Online,0,2,0.08632551087331293,0
H04951,2025-10-02 13:00,12.957163209538573,e-commerce,Online,0,3,0.0806980459768721,0
H04952,2025-10-02 13:02,13.139651080221476,subscription,Online,0,2,0.17268082999400233,0
H04953,2025-10-02 13:07,12.809754531615354,retail,Online,0,3,0.21062544717339862,0
H04954,2025-10-02 13:11,12.15461617993619,e-commerce,Online,0,3,0.22285534968564485,0
H04955,2025-10-02 13:17,12.977439334283554,e-commerce,Online,0,1,0.025963684211313703,0
H04956,2025-10-02 13:23,12.353112388179488,e-commerce,Online,0,2,0.08966050844436615,0
H04957,2025-10-02 13:26,11.114550164673927,retail,Online,0,3,0.18915109635078015,0
H04958,2025-10-02 13:32,11.653886687920869,travel,Online,0,2,0.15113415737493188,0
H04959,2025-10-02 13:36,13.178199139147731,e-commerce,Online,0,2,0.22301740530608288,0
H04960,2025-10-02 13:39,12.465339811242416,retail,Online,0,2,0.23463051822088626,0
H04961,2025-10-02 13:44,11.7689388359076,subscription,Online,0,2,0.04965579830400543,0
H04962,2025-10-02 13:49,11.152070367780533,retail,Jakarta,0,2,0.043126343561400014,0
H04963,2025-10-02 13:53,11.193353608982997,retail,Online,0,3,0.15658084400230865,0
H04964,2025-10-02 13:56,13.046171080708461,e-commerce,Online,0,1,0.12541960881384867,0
H04965,2025-10-02 13:59,11.709954993969731,e-commerce,Online,0,3,0.08409410839310177,0
H04966,2025-10-02 14:01,12.068820052103797,e-commerce,Online,0,6,0.8451379146351069,1
H04967,2025-10-02 14:04,12.78698574148912,subscription,Online,0,1,0.16451841497036837,0
H04968,2025-10-02 14:07,12.028696838329212,subscription,Online,0,2,0.07736375206099307,0
H04969,2025-10-02 14:09,12.401738108415708,subscription,Online,0,7,0.8396896803567288,1
H04970,2025-10-02 14:13,12.674340394006292,e-commerce,Online,0,3,0.22660188219494054,0
H04971,2025-10-02 14:18,12.494479455296412,e-commerce,Online,0,1,0.17611373977540817,0
H04972,2025-10-02 14:19,12.374857155220912,subscription,Online,0,6,0.7574856294631244,1
H04973,2025-10-02 14:24,12.928331926633566,travel,Online,0,1,0.05971347506367221,0
H04974,2025-10-02 14:29,13.035493081371405,subscription,Jakarta,0,2,0.048830624974013526,0
H04975,2025-10-02 14:35,12.868745154568318,travel,Online,0,2,0.189216089927226,0
H04976,2025-10-02 14:39,13.276271742161375,e-commerce,Online,0,1,0.12220472432210062,0
H04977,2025-10-02 14:42,12.538185393373933,e-commerce,Online,0,3,0.23186738393235942,0
H04978,2025-10-02 14:45,11.985176566756444,e-commerce,Online,0,2,0.21153009732074032,0
H04979,2025-10-02 14:50,11.693837695797379,e-commerce,Online,0,3,0.09173545312690015,0
H04980,2025-10-02 14:55,12.13188236229668,subscription,Online,0,3,0.2185757196191245,0
H04981,2025-10-02 14:58,13.071653070941027,subscription,Online,0,2,0.042046541453575,0
H04982,2025-10-02 15:00,13.16087999658777,e-commerce,Online,0,3,0.023610260257599693,0
H04983,2025-10-02 15:05,12.257022380908086,e-commerce,Online,0,3,0.10009124148649666,0
H04984,2025-10-02 15:09,11.547017665137998,subscription,Online,0,3,0.24108692470089296,0
H04985,2025-10-02 15:11,13.008309629302815,retail,Online,0,1,0.16758261537819213,0
H04986,2025-10-02 15:17,13.086188899760785,e-commerce,Online,0,3,0.16157481294675488,0
H04987,2025-10-02 15:22,11.293649425182508,subscription,Online,0,1,0.13177351185277772,0
H04988,2025-10-02 15:25,11.722683833074303,e-commerce,Online,0,1,0.02806691386586769,0
H04989,2025-10-02 15:29,12.364771537968279,subscription,Online,0,2,0.13407654792199414,0
H04990,2025-10-02 15:33,12.629570842368015,subscription,Online,0,2,0.1768482250426949,0
H04991,2025-10-02 15:34,12.232675627324708,e-commerce,Online,0,7,0.8586726907941937,1
H04992,2025-10-02 15:36,12.836636725204944,e-commerce,Jakarta,0,1,0.14515922490418998,0
H04993,2025-10-02 15:41,12.685995664556348,e-commerce,Online,0,1,0.12548318787056761,0
H04994,2025-10-02 15:44,13.065439524288157,retail,Online,0,3,0.20595881746781208,0
H04995,2025-10-02 15:50,13.260583261853865,e-commerce,Online,0,1,0.11731612600227487,0
H04996,2025-10-02 15:54,11.635072298728113,e-commerce,Jakarta,0,3,0.18943525790929178,0
H04997,2025-10-02 16:00,12.607318866636716,e-commerce,Online,0,1,0.13825379355095607,0
H04998,2025-10-02 16:06,13.128806575351188,travel,Online,0,1,0.2253146641677227,0
H04999,2025-10-02 16:12,10.916904995141007,e-commerce,Online,0,1,0.04787029304983056,0
H05000,2025-10-02 16:18,13.157357864941298,e-commerce,Online,0,1,0.18615799065813035,0
H05001,2025-10-02 16:24,12.499245864006234,e-commerce,Online,0,3,0.04929583672827966,0
H05002,2025-10-02 16:30,13.094838006339577,e-commerce,Online,0,2,0.23583225108511033,0
H05003,2025-10-02 16:35,12.84971440618628,subscription,Jakarta,0,3,0.2154397717767232,0
H05004,2025-10-02 16:37,13.245504477406696,e-commerce,Online,0,3,0.10390809804337126,0
H05005,2025-10-02 16:39,11.629125025368914,e-commerce,Online,0,6,0.7758148228486563,1
H05006,2025-10-02 16:42,13.180111395171494,e-commerce,Bandung,0,1,0.038481361729483236,0
H05007,2025-10-02 16:44,12.797978592306821,retail,Online,0,3,0.17077707012699683,0
H05008,2025-10-02 16:49,13.065558077682839,subscription,Online,0,2,0.2303389513288283,0
H05009,2025-10-02 16:55,13.071358462484055,travel,Online,0,2,0.024592151939201043,0
H05010,2025-10-02 16:57,12.81756227358957,e-commerce,Online,0,2,0.10818343752665073,0
H05011,2025-10-02 17:03,12.608131960503504,e-commerce,Online,0,3,0.07327101518807401,0
H05012,2025-10-02 17:06,13.111795736054237,e-commerce,Online,0,2,0.13106377158814989,0
H05013,2025-10-02 17:08,12.70165568916326,e-commerce,Online,0,1,0.20070494282767126,0
H05014,2025-10-02 17:13,13.281815408774161,e-commerce,Online,0,2,0.10597796041860957,0
H05015,2025-10-02 17:16,12.940160213601647,e-commerce,Online,0,1,0.10091512576343513,0
H05016,2025-10-02 17:20,12.90053396223485,retail,Online,0,1,0.12783289991060653,0
H05017,2025-10-02 17:24,12.822481860070887,e-commerce,Online,0,1,0.07897011241016112,0
H05018,2025-10-02 17:26,12.119604757187465,e-commerce,Jakarta,0,3,0.20809492202159557,0
H05019,2025-10-02 17:31,13.042915326220903,e-commerce,Online,0,3,0.05167212701299427,0
H05020,2025-10-02 17:36,12.135199435886381,retail,Online,0,1,0.18713034514253984,0
H05021,2025-10-02 17:38,12.869749819906088,retail,Online,0,3,0.05925904402637629,0
H05022,2025-10-02 17:40,13.097646414517492,e-commerce,Online,0,3,0.13631941898648403,0
H05023,2025-10-02 17:42,12.6051641519896,retail,Online,0,2,0.21636724704535562,0
H05024,2025-10-02 17:48,13.294967876134903,e-commerce,Online,0,1,0.13314570494368547,0
H05025,2025-10-02 17:53,11.849533406668805,subscription,Online,0,2,0.06292093086524134,0
H05026,2025-10-02 17:59,12.01776520905142,travel,Online,0,2,0.025596333247449532,0
H05027,2025-10-02 18:02,12.286652132189014,retail,Online,0,2,0.1496019164020386,0
H05028,2025-10-02 18:07,13.276880275879638,e-commerce,Online,0,2,0.14509684922950988,0
H05029,2025-10-02 18:13,12.74765247326513,travel,Online,0,1,0.23006095915036753,0
H05030,2025-10-02 18:15,12.327927380556611,subscription,Online,0,5,0.8855532400862062,1
H05031,2025-10-02 18:17,12.148962465821059,e-commerce,Online,0,5,0.9193262689279159,1
H05032,2025-10-02 18:19,12.531924398224373,travel,Jakarta,0,1,0.03472851773160434,0
H05033,2025-10-02 18:20,11.975873008491755,e-commerce,Online,0,5,0.9050429184547994,1
H05034,2025-10-02 18:22,13.216736754910007,subscription,Online,0,2,0.057223693365758,0
H05035,2025-10-02 18:28,11.813044872125642,travel,Online,0,2,0.04332751984806028,0
H05036,2025-10-02 18:34,13.269054302317732,subscription,Bandung,0,1,0.21695330777513716,0
H05037,2025-10-02 18:39,11.22618961137882,travel,Online,0,1,0.06023785769629983,0
H05038,2025-10-02 18:41,12.798915948505805,subscription,Online,0,2,0.20510096239603945,0
H05039,2025-10-02 18:44,12.822006653171444,subscription,Jakarta,0,3,0.06999843651672927,0
H05040,2025-10-02 18:50,13.257855346841486,e-commerce,Online,0,3,0.05830083505742342,0
H05041,2025-10-02 18:55,13.238078498620935,e-commerce,Online,0,3,0.1280788292395515,0
H05042,2025-10-02 18:58,13.148676140256827,e-commerce,Online,0,2,0.06199721305557278,0
H05043,2025-10-02 19:02,13.22441984068774,travel,Online,0,1,0.19454235152162913,0
H05044,2025-10-02 19:04,13.174040798005958,e-commerce,Online,0,2,0.24192444535159174,0
H05045,2025-10-02 19:10,12.713281737521623,e-commerce,Online,0,3,0.14975804951160512,0
H05046,2025-10-02 19:14,13.175974284052606,e-commerce,Online,0,2,0.0774611954853311,0
H05047,2025-10-02 19:18,13.069365473099717,retail,Online,0,2,0.21080890767298613,0
H05048,2025-10-02 19:23,12.477766332209207,retail,Online,0,2,0.0924742006977185,0
H05049,2025-10-02 19:25,13.188536811343331,e-commerce,Online,0,3,0.11466751827230026,0
H05050,2025-10-02 19:30,11.110460850874302,subscription,Online,0,3,0.09783267131321334,0
H05051,2025-10-02 19:34,11.576388407880867,subscription,Jakarta,0,3,0.22924736865618167,0
H05052,2025-10-02 19:36,11.853382608436126,e-commerce,Online,0,2,0.0431280093201457,0
H05053,2025-10-02 19:38,12.748838699229063,e-commerce,Online,0,3,0.03404167348047294,0
H05054,2025-10-02 19:43,11.41815314049579,e-commerce,Online,0,3,0.09584113853771672,0
H05055,2025-10-02 19:45,12.065194330242598,e-commerce,Jakarta,0,3,0.17032117889966555,0
H05056,2025-10-02 19:51,12.11898853862306,e-commerce,Online,0,3,0.03153130762715508,0
H05057,2025-10-02 19:53,12.119457553645592,e-commerce,Online,0,1,0.1416840111259578,0
H05058,2025-10-02 19:56,11.29491869776117,retail,Online,0,2,0.23564067143333883,0
H05059,2025-10-02 20:01,12.063229461000233,e-commerce,Online,0,1,0.15421700332013583,0
H05060,2025-10-02 20:03,12.239212407117453,e-commerce,Online,0,5,0.7706123353861388,1
H05061,2025-10-02 20:07,13.054632566326855,e-commerce,Online,0,3,0.17967054223700313,0
H05062,2025-10-02 20:12,12.831821218802665,e-commerce,Online,0,3,0.20703827407489112,0
H05063,2025-10-02 20:16,12.315263316768352,e-commerce,Online,0,1,0.16931608086176278,0
H05064,2025-10-02 20:22,11.75652241217695,e-commerce,Online,0,3,0.11619585995489032,0
H05065,2025-10-02 20:27,12.7141364590067,e-commerce,Online,0,1,0.050564809210246135,0
H05066,2025-10-02 20:30,12.317877849500022,e-commerce,Online,0,1,0.11380311567974905,0
H05067,2025-10-02 20:36,12.9794602065328,subscription,Online,0,2,0.13786809491216231,0
H05068,2025-10-02 20:41,12.062635206786185,travel,Bandung,0,1,0.16259450600272904,0
H05069,2025-10-02 20:44,13.301819165135232,e-commerce,Online,0,3,0.12990150003903136,0
H05070,2025-10-02 20:46,11.53573337579621,e-commerce,Bandung,0,1,0.22690414205181872,0
