transaction_id,timestamp,transaction_value,merchant_type,location,is_international,transaction_frequency_24h,is_fraud
G04513,2025-10-07 15:15,502025,groceries,Jakarta,0,1,0
G04514,2025-10-07 15:20,1352561,e-commerce,Bekasi,0,2,0
G04515,2025-10-07 15:28,975625,retail,Bandung,0,2,0
G04516,2025-10-07 15:34,835648,retail,,0,1,0
G04517,2025-10-07 15:43,936054,groceries,,0,3,0
G04518,2025-10-07 15:49,591185,retail,Online,0,2,0
G04519,2025-10-07 15:58,1346325,groceries,Online,0,1,0
G04520,2025-10-07 16:01,980023,retail,Bekasi,0,3,0
G04521,2025-10-07 16:06,838997,retail,,0,2,0
G04522,2025-10-07 16:10,1101303,e-commerce,Online,0,2,0
G04523,2025-10-07 16:15,1229685,groceries,Bandung,0,2,0
G04524,2025-10-07 16:23,683731,retail,Jakarta,0,1,0
G04525,2025-10-07 16:29,1138209,retail,Bandung,0,1,0
G04526,2025-10-07 16:35,1227811,retail,Online,0,1,0
G04527,2025-10-07 16:39,1048694,retail,Bandung,0,1,0
G04528,2025-10-07 16:45,_--_307509,electronics,Bekasi,0,2,0
G04529,2025-10-07 16:52,408893,e-commerce,Jakarta,0,2,0
G04530,2025-10-07 17:00,192077,retail,Online,0,3,0
G04531,2025-10-07 17:08,523086,electronics,,0,3,0
G04532,2025-10-07 17:17,372220,electronics,Bandung,0,2,0
G04533,2025-10-07 17:25,915138,electronics,Bekasi,0,1,0
G04534,2025-10-07 17:32,1377760,e-commerce,Online,0,1,0
G04535,2025-10-07 17:39,239023,e-commerce,Bandung,0,1,0
G04536,2025-10-07 17:44,534077,groceries,Jakarta,0,1,0
G04537,2025-10-07 17:52,210816,retail,Online,0,1,0
G04538,2025-10-07 17:56,262906,groceries,Bekasi,0,3,0
G04539,2025-10-07 18:04,217252,e-commerce,Jakarta,0,2,0
G04540,2025-10-07 18:08,969020,retail,Jakarta,0,3,0
G04541,2025-10-07 18:09,11777830,electronics,Interna,0,5,1
G04542,2025-10-07 18:10,810080,e-commerce,Online,0,7,1
G04543,2025-10-07 18:18,1079986,e-commerce,Bekasi,0,1,0
G04544,2025-10-07 18:23,361549,e-commerce,Online,0,2,0
G04545,2025-10-07 18:28,1279628,groceries,Bekasi,0,2,0
G04546,2025-10-07 18:34,932065,retail,Bandung,0,2,0
G04547,2025-10-07 18:38,1450612,groceries,Online,0,3,0
G04548,2025-10-07 18:43,677253,retail,Online,0,2,0
G04549,2025-10-07 18:51,badval_1096308,retail,Bekasi,0,3,0
G04550,2025-10-07 18:56,798771,retail,,0,1,0
G04551,2025-10-07 19:03,845683,retail,,0,2,0
G04552,2025-10-07 19:11,293322,retail,Bekasi,0,2,0
G04553,2025-10-07 19:14,6827960,electronics,Dubai,0,5,1
G04554,2025-10-07 19:23,375584,electronics,Online,0,3,0
G04555,2025-10-07 19:26,1157136,retail,Jakarta,0,2,0
G04556,2025-10-07 19:34,1106823,e-commerce,,0,2,0
G04557,2025-10-07 19:43,1321661,groceries,Online,0,3,0
G04558,2025-10-07 19:46,772273,retail,Bandung,0,2,0
G04559,2025-10-07 19:47,792816,e-commerce,Bekasi,0,4,1
G04560,2025-10-07 19:50,1351793,groceries,Jakarta,0,1,0
G04561,2025-10-07 19:53,815476,retail,Bandung,0,1,0
G04562,2025-10-07 20:01,1428281,retail,Bandung,0,1,0
G04563,2025-10-07 20:07,1194237,retail,Bandung,0,2,0
G04564,2025-10-07 20:14,541825,e-commerce,Jakarta,0,3,0
G04565,2025-10-07 20:19,793391,retail,Bandung,0,1,0
G04566,2025-10-07 20:25,286292,groceries,Bandung,0,3,0
G04567,2025-10-07 20:29,668920,retail,,0,3,0
G04568,2025-10-07 20:31,7306401,electronics,Dubai,0,5,1
G04569,2025-10-07 20:40,551856,retail,Online,0,1,0
G04570,2025-10-07 20:44,629912,groceries,Bandung,0,3,0
G04571,2025-10-07 20:47,223636,e-commerce,Bekasi,0,2,0
G04572,2025-10-07 20:56,broken_762124,e-commerce,Jakarta,0,1,0
G04573,2025-10-07 21:04,421569,groceries,,0,3,0
G04574,2025-10-07 21:08,broken_459312,retail,Bandung,0,2,0
G04575,2025-10-07 21:11,1135509,e-commerce,Bandung,0,2,0
G04576,2025-10-07 21:15,1349141,groceries,Bandung,0,3,0
G04577,2025-10-07 21:23,381809,retail,Jakarta,0,1,0
G04578,2025-10-07 21:30,907682,electronics,Bekasi,0,2,0
G04579,2025-10-07 21:34,1366589,groceries,Bekasi,0,1,0
G04580,2025-10-07 21:42,970661,electronics,Jakarta,0,2,0
G04581,2025-10-07 21:46,256086,groceries,Jakarta,0,3,0
G04582,2025-10-07 21:51,1196200,groceries,Bekasi,0,2,0
G04583,2025-10-07 21:56,219021,retail,Jakarta,0,3,0
G04584,2025-10-07 21:59,982907,retail,Jakarta,0,1,0
G04585,2025-10-07 22:05,badval_799461,retail,,0,2,0
G04586,2025-10-07 22:12,862414,e-commerce,Online,0,3,0
G04587,2025-10-07 22:16,_--_450596,retail,Jakarta,0,1,0
G04588,2025-10-07 22:24,1346565,retail,Online,0,1,0
G04589,2025-10-07 22:33,288986,electronics,Online,0,3,0
G04590,2025-10-07 22:37,1415725,travel,Bandung,0,1,0
G04591,2025-10-07 22:42,broken_230821,groceries,Jakarta,0,1,0
G04592,2025-10-07 22:45,559802,retail,Jakarta,0,3,0
G04593,2025-10-07 22:49,861850,retail,Online,0,1,0
G04594,2025-10-07 22:54,846950,groceries,Bekasi,0,2,0
G04595,2025-10-07 23:02,500276,e-commerce,Online,0,1,0
G04596,2025-10-07 23:05,539015,e-commerce,Online,0,2,0
G04597,2025-10-07 23:10,900284,electronics,Bandung,0,1,0
G04598,2025-10-07 23:17,179350,groceries,Bandung,0,1,0
G04599,2025-10-07 23:26,350202,electronics,Online,0,3,0
G04600,2025-10-07 23:31,683942,e-commerce,Bekasi,0,1,0
G04601,2025-10-07 23:39,182972,e-commerce,Bandung,0,1,0
G04602,2025-10-07 23:44,badval_266804,groceries,Bandung,0,1,0
G04603,2025-10-07 23:49,186799,retail,,0,3,0
G04604,2025-10-07 23:57,1253579,electronics,Bekasi,0,2,0
G04605,2025-10-08 00:05,302108,retail,Online,0,1,0
G04606,2025-10-08 00:10,398794,retail,,0,2,0
G04607,2025-10-08 00:16,1224657,electronics,Online,0,2,0
G04608,2025-10-08 00:19,734055,retail,Bandung,0,2,0
G04609,2025-10-08 00:23,755493,travel,Jakarta,0,1,0
G04610,2025-10-08 00:32,1036409,electronics,Jakarta,0,3,0
G04611,2025-10-08 00:36,992211,e-commerce,Online,0,3,0
G04612,2025-10-08 00:39,708041,electronics,,0,3,0
G04613,2025-10-08 00:44,err_1331235,e-commerce,Bekasi,0,3,0
G04614,2025-10-08 00:48,457551,e-commerce,Online,0,1,0
G04615,2025-10-08 00:57,437016,groceries,Bandung,0,2,0
G04616,2025-10-08 01:00,844789,e-commerce,Online,0,3,0
G04617,2025-10-08 01:08,1326320,retail,Online,0,2,0
G04618,2025-10-08 01:16,1360739,e-commerce,Bekasi,0,3,0
G04619,2025-10-08 01:23,1156607,retail,,0,2,0
G04620,2025-10-08 01:30,154711,electronics,Online,0,3,0
G04621,2025-10-08 01:36,1134174,e-commerce,Online,0,1,0
G04622,2025-10-08 01:39,371287,retail,Bandung,0,3,0
G04623,2025-10-08 01:47,1325494,travel,Online,0,3,0
G04624,2025-10-08 01:56,err_303230,travel,Jakarta,0,1,0
G04625,2025-10-08 02:01,319934,groceries,Bekasi,0,3,0
G04626,2025-10-08 02:06,845742,retail,Jakarta,0,1,0
G04627,2025-10-08 02:10,879676,electronics,Jakarta,0,3,0
G04628,2025-10-08 02:16,608367,electronics,Jakarta,0,3,0
G04629,2025-10-08 02:19,802769,retail,Online,0,1,0
G04630,2025-10-08 02:28,1114765,groceries,Bandung,0,2,0
G04631,2025-10-08 02:37,1046399,electronics,Bandung,0,2,0
G04632,2025-10-08 02:44,1111553,e-commerce,Online,0,3,0
G04633,2025-10-08 02:47,471284,travel,Bandung,0,1,0
G04634,2025-10-08 02:56,905135,e-commerce,Bandung,0,3,0
G04635,2025-10-08 03:05,321890,retail,Jakarta,0,1,0
G04636,2025-10-08 03:13,477572,e-commerce,Bandung,0,1,0
G04637,2025-10-08 03:22,1464149,groceries,,0,3,0
G04638,2025-10-08 03:31,207741,e-commerce,Bandung,0,2,0
G04639,2025-10-08 03:35,778670,groceries,Online,0,3,0
G04640,2025-10-08 03:39,815299,electronics,Online,0,3,0
G04641,2025-10-08 03:47,463227,groceries,Jakarta,0,3,0
G04642,2025-10-08 03:50,340885,e-commerce,,0,6,1
G04643,2025-10-08 03:56,323685,retail,Online,0,1,0
G04644,2025-10-08 03:59,421319,e-commerce,Bekasi,0,5,1
G04645,2025-10-08 04:08,951357,electronics,Bekasi,0,3,0
G04646,2025-10-08 04:16,902747,electronics,Online,0,3,0
G04647,2025-10-08 04:21,349479,electronics,Bekasi,0,3,0
G04648,2025-10-08 04:30,884997,retail,Bekasi,0,1,0
G04649,2025-10-08 04:36,397107,groceries,Bekasi,0,3,0
G04650,2025-10-08 04:44,571563,e-commerce,Bekasi,0,1,0
G04651,2025-10-08 04:52,1435406,retail,Online,0,3,0
G04652,2025-10-08 04:58,753998,retail,Bekasi,0,2,0
G04653,2025-10-08 05:05,189373,e-commerce,Jakarta,0,1,0
G04654,2025-10-08 05:12,952317,electronics,Bekasi,0,3,0
G04655,2025-10-08 05:16,402220,retail,Online,0,3,0
G04656,2025-10-08 05:20,156755,e-commerce,Bekasi,0,2,0
G04657,2025-10-08 05:25,1056145,groceries,Jakarta,0,3,0
G04658,2025-10-08 05:28,1005127,retail,Bekasi,0,1,0
G04659,2025-10-08 05:34,442806,retail,Bekasi,0,1,0
G04660,2025-10-08 05:38,1150358,e-commerce,Bekasi,0,1,0
G04661,2025-10-08 05:46,395619,retail,Bekasi,0,1,0
G04662,2025-10-08 05:51,827470,e-commerce,Online,0,2,0
G04663,2025-10-08 05:54,901275,retail,Bekasi,0,2,0
G04664,2025-10-08 05:58,301908,retail,Online,0,1,0
G04665,2025-10-08 06:07,1089541,e-commerce,Online,0,2,0
G04666,2025-10-08 06:15,829987,groceries,,0,1,0
G04667,2025-10-08 06:20,731354,retail,Jakarta,0,2,0
G04668,2025-10-08 06:23,1145589,e-commerce,Online,0,3,0
G04669,2025-10-08 06:28,1204738,groceries,Bekasi,0,2,0
G04670,2025-10-08 06:37,816095,retail,Jakarta,0,1,0
G04671,2025-10-08 06:46,1250533,groceries,Bekasi,0,1,0
G04672,2025-10-08 06:52,221134,e-commerce,Bandung,0,3,0
G04673,2025-10-08 06:54,779529,e-commerce,,0,6,1
G04674,2025-10-08 06:59,525883,retail,Jakarta,0,3,0
G04675,2025-10-08 07:06,930055,e-commerce,Bandung,0,1,0
G04676,2025-10-08 07:15,993537,retail,Bandung,0,2,0
G04677,2025-10-08 07:22,1252011,retail,,0,2,0
G04678,2025-10-08 07:30,903177,e-commerce,Bandung,0,2,0
G04679,2025-10-08 07:35,170290,travel,Jakarta,0,3,0
G04680,2025-10-08 07:40,1470540,retail,,0,1,0
G04681,2025-10-08 07:49,badval_839357,groceries,Jakarta,0,2,0
G04682,2025-10-08 07:51,832877,e-commerce,Bekasi,0,5,1
G04683,2025-10-08 07:59,323788,groceries,Bekasi,0,1,0
G04684,2025-10-08 08:04,broken_192823,e-commerce,Bandung,0,2,0
G04685,2025-10-08 08:12,449101,retail,Bekasi,0,3,0
G04686,2025-10-08 08:15,510969,groceries,Bekasi,0,1,0
G04687,2025-10-08 08:18,1431148,retail,Online,0,1,0
G04688,2025-10-08 08:25,1247401,e-commerce,Bekasi,0,2,0
G04689,2025-10-08 08:31,err_155008,e-commerce,Bandung,0,1,0
G04690,2025-10-08 08:34,broken_605101,groceries,Online,0,1,0
G04691,2025-10-08 08:40,564468,retail,Bekasi,0,3,0
G04692,2025-10-08 08:49,757513,retail,Jakarta,0,1,0
G04693,2025-10-08 08:52,358387,retail,Jakarta,0,1,0
G04694,2025-10-08 08:55,511773,retail,Online,0,2,0
G04695,2025-10-08 09:03,_--_920062,groceries,Bandung,0,2,0
G04696,2025-10-08 09:07,851431,groceries,Jakarta,0,2,0
G04697,2025-10-08 09:12,1289750,retail,Bekasi,0,2,0
G04698,2025-10-08 09:16,1398984,groceries,Bandung,0,1,0
G04699,2025-10-08 09:21,677699,groceries,Jakarta,0,3,0
G04700,2025-10-08 09:28,1250484,retail,Bandung,0,1,0
G04701,2025-10-08 09:35,1280200,retail,Online,0,2,0
G04702,2025-10-08 09:38,617032,e-commerce,Online,0,1,0
G04703,2025-10-08 09:45,744319,travel,Bekasi,0,2,0
G04704,2025-10-08 09:54,996942,retail,Jakarta,0,2,0
G04705,2025-10-08 10:02,1377209,groceries,Bandung,0,2,0
G04706,2025-10-08 10:11,1195337,retail,Bandung,0,2,0
G04707,2025-10-08 10:20,1293375,retail,Bekasi,0,1,0
G04708,2025-10-08 10:28,1221011,retail,,0,1,0
G04709,2025-10-08 10:34,391406,retail,,0,3,0
G04710,2025-10-08 10:39,438781,groceries,Jakarta,0,2,0
G04711,2025-10-08 10:47,1344836,groceries,Jakarta,0,2,0
G04712,2025-10-08 10:52,755463,groceries,Jakarta,0,3,0
G04713,2025-10-08 10:59,409961,retail,Jakarta,0,3,0
G04714,2025-10-08 11:07,552863,retail,Bandung,0,2,0
G04715,2025-10-08 11:11,812032,retail,Online,0,3,0
G04716,2025-10-08 11:16,900211,retail,Online,0,2,0
G04717,2025-10-08 11:19,414605,retail,Jakarta,0,1,0
G04718,2025-10-08 11:27,489793,groceries,Online,0,2,0
G04719,2025-10-08 11:30,671724,groceries,Bekasi,0,3,0
G04720,2025-10-08 11:37,438525,retail,Bandung,0,3,0
G04721,2025-10-08 11:42,1480565,retail,Bekasi,0,2,0
G04722,2025-10-08 11:51,177345,e-commerce,,0,3,0
G04723,2025-10-08 11:56,1182939,electronics,Bekasi,0,1,0
G04724,2025-10-08 12:02,545550,retail,,0,1,0
G04725,2025-10-08 12:09,897999,groceries,Bandung,0,2,0
G04726,2025-10-08 12:17,565551,retail,Jakarta,0,1,0
G04727,2025-10-08 12:23,1412896,retail,Bandung,0,3,0
G04728,2025-10-08 12:30,1463165,retail,,0,1,0
G04729,2025-10-08 12:39,635599,groceries,Online,0,2,0
G04730,2025-10-08 12:47,188598,retail,Bandung,0,3,0
G04731,2025-10-08 12:50,383827,groceries,Jakarta,0,1,0
G04732,2025-10-08 12:53,1116914,electronics,,0,1,0
G04733,2025-10-08 12:56,1269086,retail,Bekasi,0,2,0
G04734,2025-10-08 13:02,204264,groceries,,0,3,0
G04735,2025-10-08 13:11,166436,retail,Bandung,0,1,0
G04736,2025-10-08 13:14,813274,groceries,Bekasi,0,1,0
G04737,2025-10-08 13:18,1236203,e-commerce,Online,0,3,0
G04738,2025-10-08 13:20,7666656,electronics,Singapo,0,4,1
G04739,2025-10-08 13:28,179507,retail,Bandung,0,3,0
G04740,2025-10-08 13:31,1484320,groceries,Jakarta,0,1,0
G04741,2025-10-08 13:37,533913,electronics,Bekasi,0,1,0
G04742,2025-10-08 13:42,broken_459349,retail,,0,2,0
G04743,2025-10-08 13:46,629924,retail,Jakarta,0,1,0
G04744,2025-10-08 13:50,broken_1171014,retail,Jakarta,0,2,0
G04745,2025-10-08 13:54,580014,e-commerce,Jakarta,0,3,0
G04746,2025-10-08 13:55,7654360,electronics,Dubai,0,6,1
G04747,2025-10-08 14:04,478633,groceries,Bandung,0,3,0
G04748,2025-10-08 14:07,309093,retail,Jakarta,0,2,0
G04749,2025-10-08 14:13,296040,retail,Bekasi,0,3,0
G04750,2025-10-08 14:21,742842,electronics,Jakarta,0,2,0
G04751,2025-10-08 14:29,154293,groceries,Bekasi,0,2,0
G04752,2025-10-08 14:36,904787,electronics,Jakarta,0,3,0
G04753,2025-10-08 14:42,1195860,groceries,Jakarta,0,3,0
G04754,2025-10-08 14:47,910207,groceries,,0,3,0
G04755,2025-10-08 14:50,766836,electronics,Bekasi,0,1,0
G04756,2025-10-08 14:58,379877,groceries,Bekasi,0,3,0
G04757,2025-10-08 15:03,368624,e-commerce,,0,3,0
G04758,2025-10-08 15:11,306892,retail,,0,3,0
G04759,2025-10-08 15:17,260938,retail,Jakarta,0,1,0
G04760,2025-10-08 15:25,910013,groceries,Bandung,0,2,0
G04761,2025-10-08 15:31,525891,retail,,0,3,0
G04762,2025-10-08 15:36,1043807,retail,Online,0,3,0
G04763,2025-10-08 15:44,628405,retail,Online,0,1,0
G04764,2025-10-08 15:53,584835,e-commerce,Bandung,0,2,0
G04765,2025-10-08 16:01,772914,groceries,Bandung,0,3,0
G04766,2025-10-08 16:06,639944,retail,Bandung,0,3,0
G04767,2025-10-08 16:13,286422,travel,Bandung,0,1,0
G04768,2025-10-08 16:22,184452,e-commerce,Jakarta,0,3,0
G04769,2025-10-08 16:31,1472896,retail,Jakarta,0,3,0
G04770,2025-10-08 16:34,295163,retail,Online,0,1,0
G04771,2025-10-08 16:43,512807,electronics,Bandung,0,1,0
G04772,2025-10-08 16:49,697715,retail,Bandung,0,1,0
G04773,2025-10-08 16:50,broken_5752181,electronics,Dubai,0,5,1
G04774,2025-10-08 16:55,1162002,retail,Bekasi,0,3,0
G04775,2025-10-08 16:58,534769,e-commerce,,0,4,1
G04776,2025-10-08 17:07,968574,e-commerce,Jakarta,0,3,0
G04777,2025-10-08 17:12,568756,groceries,Bekasi,0,1,0
G04778,2025-10-08 17:19,1436487,retail,Bandung,0,2,0
G04779,2025-10-08 17:27,261370,retail,,0,3,0
G04780,2025-10-08 17:30,569054,travel,Jakarta,0,3,0
G04781,2025-10-08 17:37,658329,groceries,Online,0,1,0
G04782,2025-10-08 17:40,622156,e-commerce,Bekasi,0,2,0
G04783,2025-10-08 17:45,896378,retail,Jakarta,0,2,0
G04784,2025-10-08 17:52,219096,travel,Bekasi,0,2,0
G04785,2025-10-08 18:00,1286367,e-commerce,Bandung,0,2,0
G04786,2025-10-08 18:09,err_366194,retail,Bekasi,0,2,0
G04787,2025-10-08 18:12,646700,electronics,Online,0,3,0
G04788,2025-10-08 18:18,934392,retail,Jakarta,0,1,0
G04789,2025-10-08 18:22,1350853,retail,Bandung,0,1,0
G04790,2025-10-08 18:30,902856,retail,Bekasi,0,2,0
G04791,2025-10-08 18:38,887201,e-commerce,Bandung,0,2,0
G04792,2025-10-08 18:39,820633,e-commerce,Jakarta,0,6,1
G04793,2025-10-08 18:45,1118606,groceries,Jakarta,0,3,0
G04794,2025-10-08 18:52,906228,groceries,Jakarta,0,1,0
G04795,2025-10-08 18:55,190723,travel,Bandung,0,2,0
G04796,2025-10-08 19:00,err_716446,retail,Online,0,3,0
G04797,2025-10-08 19:07,1359231,retail,Bandung,0,3,0
G04798,2025-10-08 19:14,1308353,e-commerce,,0,3,0
G04799,2025-10-08 19:19,438153,retail,,0,2,0
G04800,2025-10-08 19:27,1149805,retail,Bekasi,0,1,0
G04801,2025-10-08 19:30,589922,electronics,Bandung,0,1,0
G04802,2025-10-08 19:35,1177739,retail,Jakarta,0,3,0
G04803,2025-10-08 19:36,880260,e-commerce,Online,0,5,1
G04804,2025-10-08 19:42,583106,retail,Jakarta,0,3,0
G04805,2025-10-08 19:45,1445770,e-commerce,Online,0,1,0
G04806,2025-10-08 19:49,476317,retail,Online,0,2,0
G04807,2025-10-08 19:54,616661,e-commerce,,0,3,0
G04808,2025-10-08 19:59,1409755,retail,Jakarta,0,1,0
G04809,2025-10-08 20:06,err_447677,retail,Bekasi,0,1,0
G04810,2025-10-08 20:09,416692,e-commerce,Bekasi,0,1,0
G04811,2025-10-08 20:16,1446981,retail,,0,1,0
G04812,2025-10-08 20:25,802678,groceries,,0,2,0
G04813,2025-10-08 20:32,1241426,electronics,Bekasi,0,1,0
G04814,2025-10-08 20:35,err_269979,retail,,0,1,0
G04815,2025-10-08 20:38,1045617,groceries,Bekasi,0,2,0
G04816,2025-10-08 20:39,735321,e-commerce,Bandung,0,6,1
G04817,2025-10-08 20:47,703009,groceries,Bekasi,0,2,0
G04818,2025-10-08 20:52,424165,retail,Jakarta,0,3,0
G04819,2025-10-08 21:00,717614,retail,Bandung,0,3,0
G04820,2025-10-08 21:08,678893,groceries,Bandung,0,3,0
G04821,2025-10-08 21:13,1433405,retail,Online,0,3,0
G04822,2025-10-08 21:21,1044319,retail,Bekasi,0,3,0
G04823,2025-10-08 21:29,243093,retail,Jakarta,0,1,0
G04824,2025-10-08 21:36,807585,groceries,Bekasi,0,3,0
G04825,2025-10-08 21:40,1172625,electronics,Bandung,0,2,0
G04826,2025-10-08 21:47,814960,e-commerce,Bekasi,0,1,0
G04827,2025-10-08 21:51,961553,groceries,Jakarta,0,2,0
G04828,2025-10-08 21:55,842298,retail,Bandung,0,1,0
G04829,2025-10-08 22:01,1457387,retail,,0,2,0
G04830,2025-10-08 22:09,1036773,retail,,0,2,0
G04831,2025-10-08 22:12,903847,groceries,,0,1,0
G04832,2025-10-08 22:20,1422116,e-commerce,Bandung,0,2,0
G04833,2025-10-08 22:26,528729,retail,Bekasi,0,1,0
G04834,2025-10-08 22:31,1168545,groceries,Online,0,1,0
G04835,2025-10-08 22:37,1202890,e-commerce,Jakarta,0,1,0
G04836,2025-10-08 22:45,badval_649545,groceries,Jakarta,0,3,0
G04837,2025-10-08 22:48,_--_1480598,travel,Online,0,2,0
G04838,2025-10-08 22:50,803238,e-commerce,,0,5,1
G04839,2025-10-08 22:57,1375062,e-commerce,Bekasi,0,3,0
G04840,2025-10-08 23:05,175358,retail,Online,0,2,0
G04841,2025-10-08 23:11,547897,retail,Jakarta,0,1,0
G04842,2025-10-08 23:14,562376,retail,Online,0,2,0
G04843,2025-10-08 23:17,617572,retail,Jakarta,0,1,0
G04844,2025-10-08 23:26,739250,retail,Bandung,0,2,0
G04845,2025-10-08 23:33,1169007,electronics,Jakarta,0,3,0
G04846,2025-10-08 23:40,730542,groceries,Bandung,0,1,0
G04847,2025-10-08 23:45,__957557,e-commerce,Bandung,0,3,0
G04848,2025-10-08 23:53,304565,e-commerce,,0,1,0
G04849,2025-10-09 00:00,_--_165677,electronics,Online,0,2,0
G04850,2025-10-09 00:08,682339,retail,Online,0,3,0
G04851,2025-10-09 00:15,341513,retail,Jakarta,0,1,0
G04852,2025-10-09 00:19,297339,e-commerce,Bekasi,0,3,0
G04853,2025-10-09 00:24,265414,e-commerce,Bandung,0,1,0
G04854,2025-10-09 00:32,518243,retail,Online,0,2,0
G04855,2025-10-09 00:35,391283,groceries,Jakarta,0,1,0
G04856,2025-10-09 00:44,345531,retail,Online,0,1,0
G04857,2025-10-09 00:51,561628,electronics,Online,0,2,0
G04858,2025-10-09 00:56,493732,e-commerce,Bandung,0,2,0
G04859,2025-10-09 00:59,742893,e-commerce,Bekasi,0,4,1
G04860,2025-10-09 01:07,1012895,retail,Bandung,0,1,0
G04861,2025-10-09 01:13,1063233,retail,Online,0,2,0
G04862,2025-10-09 01:20,1076450,e-commerce,Jakarta,0,1,0
G04863,2025-10-09 01:28,err_223927,e-commerce,,0,3,0
G04864,2025-10-09 01:34,816521,groceries,Jakarta,0,1,0
G04865,2025-10-09 01:43,969942,retail,Online,0,3,0
G04866,2025-10-09 01:46,1417675,retail,Bekasi,0,1,0
G04867,2025-10-09 01:53,739496,groceries,,0,2,0
G04868,2025-10-09 02:00,519694,retail,Jakarta,0,1,0
G04869,2025-10-09 02:04,1167953,retail,,0,3,0
G04870,2025-10-09 02:12,399308,groceries,Bekasi,0,1,0
G04871,2025-10-09 02:19,1343302,groceries,Online,0,3,0
G04872,2025-10-09 02:27,631555,groceries,Bandung,0,3,0
G04873,2025-10-09 02:32,238037,e-commerce,Online,0,2,0
G04874,2025-10-09 02:39,625700,retail,Online,0,2,0
G04875,2025-10-09 02:43,1472908,groceries,Bekasi,0,2,0
G04876,2025-10-09 02:50,734069,travel,,0,2,0
G04877,2025-10-09 02:57,228172,retail,Jakarta,0,2,0
G04878,2025-10-09 03:05,653192,retail,Bandung,0,1,0
G04879,2025-10-09 03:12,1138704,retail,Bekasi,0,1,0
G04880,2025-10-09 03:17,223304,groceries,Jakarta,0,3,0
G04881,2025-10-09 03:26,1369228,e-commerce,,0,3,0
G04882,2025-10-09 03:31,1166480,groceries,Bandung,0,1,0
G04883,2025-10-09 03:38,1164820,e-commerce,Online,0,3,0
G04884,2025-10-09 03:44,1166419,groceries,Bandung,0,1,0
G04885,2025-10-09 03:50,353565,groceries,Bekasi,0,2,0
G04886,2025-10-09 03:57,1232172,e-commerce,Online,0,2,0
G04887,2025-10-09 04:04,430790,retail,Online,0,3,0
G04888,2025-10-09 04:07,357475,e-commerce,Bandung,0,3,0
G04889,2025-10-09 04:16,205591,groceries,Jakarta,0,3,0
G04890,2025-10-09 04:21,err_343616,electronics,Jakarta,0,3,0
G04891,2025-10-09 04:28,326947,retail,Bekasi,0,2,0
G04892,2025-10-09 04:37,1343612,retail,,0,2,0
G04893,2025-10-09 04:43,232372,retail,Online,0,2,0
G04894,2025-10-09 04:52,1023830,retail,Bandung,0,2,0
G04895,2025-10-09 04:59,222412,electronics,Online,0,2,0
G04896,2025-10-09 05:03,err_1447687,groceries,,0,1,0
G04897,2025-10-09 05:11,908851,groceries,,0,1,0
G04898,2025-10-09 05:16,844814,e-commerce,Bandung,0,2,0
G04899,2025-10-09 05:25,253545,retail,,0,1,0
G04900,2025-10-09 05:28,1321999,retail,Bekasi,0,2,0
G04901,2025-10-09 05:32,723833,retail,Bekasi,0,3,0
G04902,2025-10-09 05:38,339044,electronics,Bandung,0,1,0
G04903,2025-10-09 05:41,1108045,retail,Online,0,1,0
G04904,2025-10-09 05:48,badval_1424448,retail,Online,0,1,0
G04905,2025-10-09 05:54,170431,electronics,Jakarta,0,3,0
G04906,2025-10-09 06:01,422493,e-commerce,Bandung,0,3,0
G04907,2025-10-09 06:09,1012484,e-commerce,Bandung,0,3,0
G04908,2025-10-09 06:14,234006,retail,Bandung,0,1,0
G04909,2025-10-09 06:17,1172198,retail,Bekasi,0,2,0
G04910,2025-10-09 06:25,973724,retail,Bandung,0,1,0
G04911,2025-10-09 06:34,874504,e-commerce,Online,0,1,0
G04912,2025-10-09 06:39,592799,electronics,Online,0,3,0
G04913,2025-10-09 06:48,792048,e-commerce,Jakarta,0,3,0
G04914,2025-10-09 06:56,261518,electronics,Jakarta,0,3,0
G04915,2025-10-09 07:05,1136635,groceries,,0,2,0
G04916,2025-10-09 07:13,979055,retail,Jakarta,0,2,0
G04917,2025-10-09 07:20,865139,e-commerce,Online,0,3,0
G04918,2025-10-09 07:28,1207684,electronics,Online,0,2,0
G04919,2025-10-09 07:36,837532,electronics,Bekasi,0,2,0
G04920,2025-10-09 07:39,694176,retail,Jakarta,0,1,0
G04921,2025-10-09 07:44,1232452,travel,,0,3,0
G04922,2025-10-09 07:49,1412061,groceries,Bekasi,0,3,0
G04923,2025-10-09 07:58,1280698,groceries,Online,0,2,0
G04924,2025-10-09 08:01,839961,groceries,Bandung,0,1,0
G04925,2025-10-09 08:04,647364,retail,Bandung,0,3,0
G04926,2025-10-09 08:10,_--_326511,groceries,Jakarta,0,3,0
G04927,2025-10-09 08:15,__710896,groceries,Bandung,0,2,0
G04928,2025-10-09 08:20,1272724,electronics,Online,0,1,0
G04929,2025-10-09 08:29,1231026,travel,,0,3,0
G04930,2025-10-09 08:33,323197,retail,Bekasi,0,2,0
